concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
concours_communs_polytechniques	cpe_lyon_sciences_du_numérique										14	14.3	21.4	2949	2871	12	
concours_communs_polytechniques	eisti_cergy_pau										52	11.5	26.9	3772	3520	48	
concours_communs_polytechniques	enac_toulouse_civil										38	31.6	44.7	1061	963	39	
concours_communs_polytechniques	enac_toulouse_fonctionnaire										5	40.0	20.0	169	163	5	
concours_communs_polytechniques	engees_strasbourg_civil_(apprenti)										1	100.0	0.0	1091	1091	1	
concours_communs_polytechniques	engees_strasbourg_civil_(étudiant)										14	42.9	14.3	3287	3070	9	
concours_communs_polytechniques	engees_strasbourg_fonctionnaire										3	0.0	33.3	2857	2875	3	
concours_communs_polytechniques	ensc_lille										0	0.0	0.0	0	0	2	
concours_communs_polytechniques	ensgti_pau_energétique										13	23.1	38.5	3718	3607	10	
concours_communs_polytechniques	ensi_poitiers_génie_de_l'eau_et_génie_civil										9	66.7	22.2	3235	2976	6	
concours_communs_polytechniques	ensi_poitiers_energie										15	20.0	33.3	3670	3589	17	
concours_communs_polytechniques	ensiame_valenciennes_informatique_et_génie_industriel										11	36.4	27.3	3192	3134	7	
concours_communs_polytechniques	ensiame_valenciennes_méca_energ.										29	17.2	41.4	3495	3382	18	
concours_communs_polytechniques	ensiame_valenciennes_mécatronique										8	12.5	25.0	3202	3143	10	
concours_communs_polytechniques	ensicaen_electronique_et_physique_appliquée										21	33.3	14.3	3128	3108	20	
concours_communs_polytechniques	ensicaen_informatique										26	19.2	23.1	2875	2741	30	
concours_communs_polytechniques	ensmm_besanã§on										40	30.0	15.0	2972	2872	45	
concours_communs_polytechniques	grenoble_inp_ense3										59	25.4	20.3	1907	1667	70	
concours_communs_polytechniques	grenoble_inp_pagora										16	37.5	31.2	3499	3291	10	
concours_communs_polytechniques	grenoble_inp_phelma_(physique_electronique_télécoms)										49	26.5	30.6	1429	1366	58	
concours_communs_polytechniques	grenoble_inp_phelma_(physique_matériaux_procédés)										33	33.3	12.1	900	824	38	
concours_communs_polytechniques	grenoble_inp_ensimag										134	13.4	21.6	605	559	120	
concours_communs_polytechniques	grenoble_inp_esisar										12	8.3	16.7	2369	2249	11	
concours_communs_polytechniques	isae_ensma_poitiers										57	24.6	24.6	1528	1405	55	
concours_communs_polytechniques	isima_clermont_ferrand										33	21.2	15.2	3217	3092	40	
concours_communs_polytechniques	lorraine_inp_ensem_energie										36	25.0	16.7	3260	3196	35	
concours_communs_polytechniques	lorraine_inp_ensem_spécialité_des_systèmes_numériques										18	11.1	22.2	2867	2742	14	
concours_communs_polytechniques	lorraine_inp_ensg										5	40.0	0.0	3186	3215	5	
concours_communs_polytechniques	lorraine_inp_ensic										4	75.0	25.0	3334	3300	9	
concours_communs_polytechniques	seatech_toulon										23	47.8	39.1	2827	2763	20	
concours_communs_polytechniques	supmeca_paris										48	20.8	20.8	2382	2269	42	
concours_communs_polytechniques	telecom_physique_strasbourg										31	35.5	25.8	2399	2404	31	
concours_communs_polytechniques	toulouse_inp_enseeiht_electronique_energie_automatique_(eea)										25	16.0	20.0	1759	1642	31	
concours_communs_polytechniques	toulouse_inp_enseeiht_mécanique_des_fluides_energetique_environnement_(mfee)										17	41.2	23.5	1433	1394	17	
concours_communs_polytechniques	toulouse_inp_enseeiht_sciences_du_numérique										84	19.0	19.0	1231	1232	85	
concours_communs_polytechniques	toulouse_inp_ensiacet_génie_des_procédés										9	44.4	11.1	2944	2866	11	
concours_communs_polytechniques	toulouse_inp_ensiacet_génie_industriel										15	13.3	33.3	2712	2592	17	
concours_communs_polytechniques	Concours Commun Polytechnique MP	7483	26.4	20.3	4960	24.3	21.7	4102	24.5	22.4	1163					1160	
banque_epreuves_c.c.p_inter_filière	lorraine_inp_eeigm	403	37.0	23.3	196	38.8	21.9	12	25.0	25.0	1	0.0	100.0	25	21	10*	
banque_epreuves_c.c.p_inter_filière	ensil_ensci_limoges_céramique_industrielle	422	35.8	21.1	285	36.8	17.9	32	43.8	12.5	3	33.3	33.3	103	100	45*	
banque_epreuves_c.c.p_inter_filière	lorraine_inp_ensgsi	714	39.6	19.5	371	41.5	18.1	86	48.8	26.7	15	66.7	13.3	58	62	35*	
banque_epreuves_c.c.p_inter_filière	esm_saint_cyr	546	17.8	28.9	178	14.6	42.1	81	7.4	46.9	27	7.4	33.3	105	102	76*	
banque_epreuves_c.c.p_inter_filière	grenoble_inp_génie_industriel	1496	32.1	21.3	600	31.5	24.3	145	45.5	28.3	30	60.0	26.7	158	154	80*	
banque_epreuves_c.c.p	ecole_de_l'air_pilote	590	21.9	28.5	208	22.6	41.3	46	17.4	60.9	15	13.3	66.7	18	17	15	
banque_epreuves_c.c.p	ecole_de_l'air_base	552	23.0	29.9	202	21.8	44.6	48	20.8	66.7	1	0.0	0.0	11	11	1	
banque_epreuves_c.c.p	ecole_de_l'air_méca	531	21.7	30.5	194	20.1	45.4	46	19.6	65.2	4	0.0	25.0	30	27	4	
banque_epreuves_c.c.p	ensai_rennes_civil	1838	28.5	26.3	1142	26.7	29.0	800	28.9	30.5	52	34.6	40.4	276	270	48	
banque_epreuves_c.c.p	ensai_rennes_fonctionnaire_(attaché_insee)	1222	27.7	26.8	897	27.2	29.2	644	28.3	31.2	25	24.0	44.0	416	396	25	
banque_epreuves_c.c.p	ensisa_mulhouse_informatique_et_réseaux										4	25.0	0.0	41	39	5	
banque_epreuves_c.c.p	ensisa_mulhouse_mécanique										5	0.0	40.0	56	55	5	
banque_epreuves_c.c.p	ensisa_mulhouse_automatique_et_systèmes_embarqués										5	40.0	60.0	40	36	3	
banque_epreuves_c.c.p	ensisa_mulhouse_textile_et_fibres										1	100.0	0.0	49	49	2	
banque_epreuves_c.c.p	Concours ENSISA Mulhouse MP	1123	33.3	21.3	741	32.1	19.3	154	35.1	23.4	15					15	
banque_epreuves_c.c.p	lorraine_inp_enstib	445	31.9	21.8	268	30.6	14.9	31	35.5	12.9	6	16.7	0.0	16	16	6	
banque_epreuves_c.c.p	eost_strasbourg	542	39.9	22.7	352	43.2	20.5	82	42.7	34.1	12	50.0	25.0	29	26	11	
concours_commun_tpe	entpe_lyon_civil										20	30.0	20.0	252	226	20	
concours_commun_tpe	entpe_lyon_fonctionnaire										30	26.7	53.3	239	216	30	
concours_commun_tpe	Concours TPE Civil-Fct. MP  	2401	29.0	24.6	1496	27.5	26.1	436	38.5	25.7	50					50	
concours_commun_tpe	entpe_lyon_etranger	2401	29.0	24.6	136	38.2	25.7	33	54.5	42.4	1	0.0	100.0	9	9	1	
concours_commun_tpe	eivp_paris_civil	2401	29.0	24.6	1632	28.4	26.1	481	39.7	26.8	23	47.8	26.1	292	257	23	
concours_commun_tpe	eivp_paris_fonctionnaire	2401	29.0	24.6	1496	27.5	26.1	443	38.4	25.7	4	25.0	0.0	221	242	4	
concours_commun_tpe	imt_lille_douai_fonct.	2401	29.0	24.6	1496	27.5	26.1	436	38.5	25.7	4	50.0	25.0	187	186	4	
concours_mines_télécom	ensiie_evry										76	14.5	30.3	1827	1809	75	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_étudiant)										41	22.0	17.1	1122	1028	45	
concours_mines_télécom	imt_mines_albi										52	30.8	36.5	1726	1603	55	
concours_mines_télécom	imt_mines_alès										64	28.1	28.1	1900	1791	63	
concours_mines_télécom	imt_lille_douai										71	28.2	29.6	1647	1622	70	
concours_mines_télécom	mines_saint_etienne_ismin										35	20.0	34.3	1475	1392	30	
concours_mines_télécom	télécom_physique_strasbourg_réseaux_et_télécoms										21	19.0	19.0	2286	2189	18	
concours_mines_télécom	télécom_physique_strasbourg_ti_santé										8	87.5	0.0	1491	1467	8	
concours_mines_télécom	telecom_sudparis_cursus_evry										92	17.4	37.0	1003	944	84	
concours_mines_télécom	telecom_sudparis_cursus_sophia_antipolis										3	66.7	0.0	904	949	4	
concours_mines_télécom	Concours Mines-TÃ©lÃ©com	5106	25.1	22.5	2814	22.9	23.7	2597	23.1	23.6	463					452	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_ieta_direction_générale_de_l'armement)	5106	25.1	22.5	2377	21.3	25.8	2209	21.4	25.5	13	23.1	61.5	814	803	13	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_civil										13	23.1	15.4	2241	2160	9	
concours_mines_télécom	enssat_lannion										28	17.9	10.7	2421	2352	25	
concours_mines_télécom	telecom_nancy										60	23.3	13.3	1763	1623	50	
concours_mines_télécom	telecom_st_etienne_statut_étudiant										30	26.7	26.7	2193	1978	21	
concours_mines_télécom	telecom_st_etienne_statut_apprenti										3	0.0	66.7	1125	1523	2	
concours_mines_télécom	Concours Mines-TÃ©lÃ©com SpÃ©cifique MP	5106	25.1	22.5	3834	24.6	22.9	3169	24.3	23.2	134					107	
concours_ensam	arts_et_métiers_ingénieurs_militaires	294	21.1	31.3	15	33.3	60.0	11	27.3	72.7	0	0.0	0.0	0	0	0	
concours_ensam	arts_et_métiers_voie_de_l'apprentissage										0	0.0	0.0	0	0	1	
concours_ensam	arts_et_métiers										44	31.8	38.6	96	91	38	
concours_ensam	Concours ARTS ET MÃ‰TIERS	1787	26.3	24.9	250	27.2	42.8	200	29.0	40.5	44					39	
concours_estp	estp_paris_bâtiment_(b)_â€“_campus_de_troyes										14	28.6	50.0	707	663	6	
concours_estp	estp_paris_bâtiment_(b)_campus_de_cachan										68	33.8	23.5	532	477	62	
concours_estp	estp_paris_topographie_(t)										11	27.3	18.2	740	712	10	
concours_estp	estp_paris_génie_mécanique_et_electrique(gme)										27	22.2	29.6	693	625	24	
concours_estp	estp_paris_travaux_publics_(tp)										62	24.2	27.4	481	480	63	
concours_estp	Concours ESTP	1047	27.2	28.4	881	28.1	27.9	748	28.1	28.7	182					165	
concours_polytech_inter_filière	ensibs_lorient										4	25.0	75.0	4195*	3857*	12*	
concours_polytech_inter_filière	ensim_le_mans										3	0.0	0.0	3129*	3137*	6*	
concours_polytech_inter_filière	esbs_strasbourg										0	0.0	0.0	630*	501*	3*	
concours_polytech_inter_filière	esgt_le_mans										0	0.0	0.0	3844*	3784*	15*	
concours_polytech_inter_filière	esi_reims										3	0.0	0.0	4112*	4055*	10*	
concours_polytech_inter_filière	esiab_brest										0	0.0	0.0	3958*	3958*	3*	
concours_polytech_inter_filière	esipe_créteil_génie_biomédical_et_santé_(isbs)										2	100.0	0.0	4247*	4265*	10*	
concours_polytech_inter_filière	esipe_créteil_système_d'information										4	0.0	25.0	4728*	4707*	4*	
concours_polytech_inter_filière	esipe_créteil_technologie_pour_la_santé										0	0.0	0.0	0*	0*	2*	
concours_polytech_inter_filière	esir_rennes										7	28.6	57.1	4056*	3773*	20*	
concours_polytech_inter_filière	esirem_dijon										0	0.0	0.0	4066*	3862*	3*	
concours_polytech_inter_filière	esiroi_saint_denis_de_la_réunion										0	0.0	0.0	5002*	5002*	3*	
concours_polytech_inter_filière	esix_normandie_caen_cherbourg										1	0.0	0.0	4723*	4615*	4*	
concours_polytech_inter_filière	isat_nevers_département_mit_(mécanique_et_ingénierie_des_transports)										0	0.0	0.0	2261*	2338*	5*	
concours_polytech_inter_filière	isat_nevers_département_epee_(energies_et_moteurs)										4	25.0	0.0	3189*	3254*	12*	
concours_polytech_inter_filière	isat_nevers_infrastructures_et_réseaux_de_transports										2	0.0	0.0	4631*	4616*	4*	
concours_polytech_inter_filière	isifc_besanã§on_génie_biomédical										4	75.0	0.0	3911*	3756*	6*	
concours_polytech_inter_filière	isis_castres										0	0.0	0.0	3452*	3892*	5*	
concours_polytech_inter_filière	istia_angers										1	0.0	0.0	3604*	3536*	4*	
concours_polytech_inter_filière	isty_vélizy										0	0.0	0.0	5106*	5106*	3*	
concours_polytech_inter_filière	polytech_annecy_chambéry_environnement,_bâtiment,_ã‰nergie										4	0.0	50.0	3735*	3476*	15*	
concours_polytech_inter_filière	polytech_annecy_chambéry_informatique_données_usages										1	0.0	0.0	4511*	4294*	5*	
concours_polytech_inter_filière	polytech_annecy_chambéry_instrumentation,_automatique,_informatique										2	0.0	0.0	4041*	3614*	4*	
concours_polytech_inter_filière	polytech_annecy_chambéry_mécanique,_matériaux										0	0.0	0.0	4161*	4189*	8*	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_biologique										0	0.0	0.0	2262*	2328*	5*	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_civil										2	0.0	0.0	4172*	3663*	16*	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_electrique										1	0.0	100.0	4899*	4908*	5*	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_mathématique_et_modélisation										10	10.0	30.0	4331*	3958*	14*	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_physique										0	0.0	0.0	4786*	4491*	8*	
concours_polytech_inter_filière	polytech_grenoble__géotechnique_et_génie_civil										1	100.0	0.0	3783*	3774*	6*	
concours_polytech_inter_filière	polytech_grenoble__matériaux										1	0.0	0.0	3928*	3710*	8*	
concours_polytech_inter_filière	polytech_grenoble__prévention_des_risques										0	0.0	0.0	4729*	4335*	6*	
concours_polytech_inter_filière	polytech_grenoble_informatique_et_électronique_des_systèmes_embarqués										1	0.0	0.0	2514*	2563*	5*	
concours_polytech_inter_filière	polytech_grenoble_réseaux_informatiques										7	0.0	42.9	4295*	3990*	8*	
concours_polytech_inter_filière	polytech_grenoble_technologies_de_l'information_pour_la_santé										3	100.0	0.0	4503*	4102*	5*	
concours_polytech_inter_filière	polytech_lille_génie_biologique_et_alimentaire										0	0.0	0.0	4460*	4218*	4*	
concours_polytech_inter_filière	polytech_lille_génie_informatique_et_statistique										8	37.5	12.5	3714*	3424*	10*	
concours_polytech_inter_filière	polytech_lille_géotechnique,_génie_civil										2	0.0	0.0	3662*	3429*	10*	
concours_polytech_inter_filière	polytech_lille_informatique,_microélectronique,_automatique										3	0.0	33.3	3749*	3695*	8*	
concours_polytech_inter_filière	polytech_lille_ingénierie_et_commercialisation_des_systèmes_de_mesure										0	0.0	0.0	4918*	4918*	5*	
concours_polytech_inter_filière	polytech_lille_matériaux										3	66.7	33.3	3248*	3356*	8*	
concours_polytech_inter_filière	polytech_lille_mécanique										2	0.0	0.0	3408*	3309*	10*	
concours_polytech_inter_filière	polytech_lyon_génie_bomédical										3	33.3	0.0	2578*	2593*	4*	
concours_polytech_inter_filière	polytech_lyon_informatique										2	0.0	50.0	2164*	2054*	4*	
concours_polytech_inter_filière	polytech_lyon_matériaux										1	100.0	100.0	2845*	2821*	4*	
concours_polytech_inter_filière	polytech_lyon_mathématiques_appliquées_et_modélisation										4	25.0	25.0	2654*	2257*	4*	
concours_polytech_inter_filière	polytech_lyon_mécanique										0	0.0	0.0	2472*	2231*	4*	
concours_polytech_inter_filière	polytech_lyon_systèmes_industriels,_robotique										3	0.0	33.3	3212*	3126*	4*	
concours_polytech_inter_filière	polytech_marseille_génie_biomédical										2	50.0	0.0	3214*	2753*	9*	
concours_polytech_inter_filière	polytech_marseille_génie_civil										4	0.0	0.0	4775*	4611*	12*	
concours_polytech_inter_filière	polytech_marseille_génie_industriel_et_informatique										6	33.3	0.0	4729*	4212*	8*	
concours_polytech_inter_filière	polytech_marseille_informatique										6	33.3	33.3	4340*	4060*	8*	
concours_polytech_inter_filière	polytech_marseille_matériaux										2	0.0	0.0	4214*	4184*	10*	
concours_polytech_inter_filière	polytech_marseille_mécanique,_energétique										3	33.3	0.0	4250*	3441*	16*	
concours_polytech_inter_filière	polytech_marseille_microélectronique,télécommunications										4	0.0	0.0	4977*	4870*	8*	
concours_polytech_inter_filière	polytech_montpellier_informatique_et_gestion										2	50.0	100.0	3875*	3444*	3*	
concours_polytech_inter_filière	polytech_montpellier_matériaux										1	100.0	0.0	3431*	3401*	7*	
concours_polytech_inter_filière	polytech_montpellier_mécanique_et_interactions										1	0.0	0.0	3450*	3356*	2*	
concours_polytech_inter_filière	polytech_montpellier_microélectronique_et_automatique										3	66.7	0.0	2860*	3040*	5*	
concours_polytech_inter_filière	polytech_montpellier_sciences_et_technologies_de_l'eau										1	0.0	100.0	3497*	3351*	7*	
concours_polytech_inter_filière	polytech_montpellier_génie_biologique_et_agroalimentaire										0	0.0	0.0	2918*	3121*	5*	
concours_polytech_inter_filière	polytech_nancy_energie,_mécanique,_matériaux,_environnement										7	14.3	14.3	3503*	3361*	12*	
concours_polytech_inter_filière	polytech_nancy_ingénierie_de_l'information_et_des_systèmes										1	0.0	0.0	3252*	3166*	2*	
concours_polytech_inter_filière	polytech_nancy_management_opérationnel,_maintenance,_maã®trise_des_risques										1	100.0	0.0	4740*	4775*	2*	
concours_polytech_inter_filière	polytech_nantes_ã‰lectronique_et_technologies_numériques										4	50.0	25.0	3491*	3225*	8*	
concours_polytech_inter_filière	polytech_nantes_ã‰nergie_électrique										1	0.0	0.0	3819*	3883*	4*	
concours_polytech_inter_filière	polytech_nantes_génie_civil										1	0.0	0.0	2814*	2573*	4*	
concours_polytech_inter_filière	polytech_nantes_génie_des_procédés_et_bioprocédés										0	0.0	0.0	1807*	1807*	2*	
concours_polytech_inter_filière	polytech_nantes_informatique										7	0.0	14.3	3197*	2958*	9*	
concours_polytech_inter_filière	polytech_nantes_matériaux										0	0.0	0.0	2758*	2507*	8*	
concours_polytech_inter_filière	polytech_nantes_thermique,_ã‰nergétique										2	50.0	50.0	3705*	3477*	7*	
concours_polytech_inter_filière	polytech_nice_sophia_bâtiments										2	50.0	50.0	4118*	4061*	13*	
concours_polytech_inter_filière	polytech_nice_sophia_ã‰lectronique										4	0.0	0.0	4670*	4415*	10*	
concours_polytech_inter_filière	polytech_nice_sophia_génie_biologique										0	0.0	0.0	1244*	1431*	3*	
concours_polytech_inter_filière	polytech_nice_sophia_génie_de_l'eau										1	100.0	0.0	4694*	4376*	10*	
concours_polytech_inter_filière	polytech_nice_sophia_informatique										10	10.0	40.0	4460*	4218*	14*	
concours_polytech_inter_filière	polytech_nice_sophia_mathématiques_appliquées,_modélisation										14	14.3	14.3	3866*	3781*	14*	
concours_polytech_inter_filière	polytech_orléans_génie_civil_et_géo_environnement										5	20.0	20.0	4615*	4406*	14*	
concours_polytech_inter_filière	polytech_orléans_génie_industriel										3	66.7	0.0	4851*	4720*	12*	
concours_polytech_inter_filière	polytech_orléans_innovation_en_conception_et_matériaux										0	0.0	0.0	4892*	4774*	8*	
concours_polytech_inter_filière	polytech_orléans_technologies_pour_l'ã‰nergie,_l'aérospatial_et_la_motorisation										5	40.0	40.0	2924*	2830*	14*	
concours_polytech_inter_filière	polytech_orléans_génie_physique_et_systèmes_embarqués										4	25.0	25.0	4091*	4121*	6*	
concours_polytech_inter_filière	polytech_paris_sud_electronique,_energie,_systèmes										5	40.0	40.0	4063*	3689*	6*	
concours_polytech_inter_filière	polytech_paris_sud_informatique										2	50.0	50.0	1746*	1746*	2*	
concours_polytech_inter_filière	polytech_paris_sud_photonique_et_systèmes_optroniques										0	0.0	0.0	4623*	4000*	5*	
concours_polytech_inter_filière	polytech_paris_sud_matériaux										2	0.0	0.0	4127*	3867*	4*	
concours_polytech_inter_filière	polytech_sorbonne_electronique_et_informatique										2	50.0	0.0	3253*	3180*	3*	
concours_polytech_inter_filière	polytech_sorbonne_informatique_et_mathématiques_appliquées										2	50.0	0.0	1872*	2192*	3*	
concours_polytech_inter_filière	polytech_sorbonne_matériaux										2	0.0	0.0	4211*	3931*	10*	
concours_polytech_inter_filière	polytech_sorbonne_robotique										1	0.0	0.0	3247*	2943*	5*	
concours_polytech_inter_filière	polytech_sorbonne_sciences_de_la_terre										4	0.0	25.0	4533*	4215*	10*	
concours_polytech_inter_filière	polytech_tours_ã‰lectronique,_ã‰nergie_électrique										1	100.0	0.0	4487*	4487*	2*	
concours_polytech_inter_filière	polytech_tours_génie_de_l'aménagement_et_de_l'environnement										3	100.0	33.3	4632*	4453*	7*	
concours_polytech_inter_filière	polytech_tours_informatique										8	12.5	12.5	4272*	3659*	7*	
concours_polytech_inter_filière	polytech_tours_mécanique,_conception_de_systèmes										3	0.0	33.3	3852*	3870*	5*	
concours_polytech_inter_filière	sup_galilée_villetaneuse										16	37.5	18.8	4166	3933	18*	
concours_polytech_inter_filière	Concours POLYTECH	2784	28.7	22.6	1854	28.7	20.8	1555	28.7	22.5	257					694	
autres_écoles_e3a	ece_paris	803	30.0	20.4	687	28.8	19.9	284	31.3	19.7	47	19.1	12.8	185	168	35	
autres_écoles_e3a	efrei_paris	689	29.2	17.9	609	27.9	16.7	164	30.5	15.2	35	25.7	17.1	116	109	40	
autres_écoles_e3a	eidd_paris	479	36.1	22.1	357	34.2	20.7	196	38.3	19.4	11	27.3	54.5	180	170	25	
autres_écoles_e3a	eigsi_casablanca	66	28.8	19.7	49	28.6	16.3	14	28.6	21.4	0	0.0	0.0	0	0	5	
autres_écoles_e3a	eigsi_la_rochelle	274	32.5	17.2	223	33.6	15.2	75	36.0	20.0	5	20.0	20.0	55	56	10	
autres_écoles_e3a	eil_cã´te_d'opale_calais_(informatique)										2	50.0	0.0	103	103	15	
autres_écoles_e3a	eil_cã´te_d'opale_longuenesse_(génie_industriel)										8	37.5	50.0	110	104	15	
autres_écoles_e3a	Concours EIL CÃ´te d'Opale Longuenesse - Calais	356	36.8	22.2	232	34.1	17.7	117	36.8	19.7	10					30	
autres_écoles_e3a	elisa_aérospace_saint_quentin_(80)	355	27.6	21.7	258	27.5	20.2	99	25.3	26.3	5	0.0	0.0	82	85	12	
autres_écoles_e3a	eme	159	45.9	15.1	126	46.8	13.5	63	41.3	17.5	2	0.0	0.0	62	62	20	
autres_écoles_e3a	ensait_roubaix										8	62.5	25.0	43	42	10	
autres_écoles_e3a	ensait_roubaix_formation_en_alternance										0	0.0	0.0	0	0	1	
autres_écoles_e3a	Concours ENSAIT Roubaix	393	42.5	25.4	287	38.7	23.0	51	49.0	29.4	8					11	
