concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
banque_centrale_supelec	Concours ESTP MP	1135	29.1	21.1	948	29.3	21.4	581	32.2	20.1	104					170	
banque_centrale_supelec	ecole_navale_brest	624	15.9	24.8	195	15.4	39.0	104	14.4	50.0	31	3.2	45.2	39	40	31	
concours_commun_mines_ponts	chimie_paristech										0	0.0	0.0	0	0	2	
concours_commun_mines_ponts	ensae_paris										53	20.8	24.5	1016	955	55	
concours_commun_mines_ponts	ensta_paris										60	28.3	18.3	885	823	63	
concours_commun_mines_ponts	ensta_paris_apprentissage										0	0.0	0.0	0	0	2	
concours_commun_mines_ponts	imt_atlantique										89	19.1	11.2	1357	1315	85	
concours_commun_mines_ponts	isae_supaero_toulouse										70	18.6	18.6	652	631	75	
concours_commun_mines_ponts	mines_de_nancy										50	28.0	28.0	1243	1206	55	
concours_commun_mines_ponts	mines_saint_etienne										44	11.4	34.1	1500	1454	50	
concours_commun_mines_ponts	mines_paris										55	29.1	10.9	192	186	55	
concours_commun_mines_ponts	ponts_paristech										83	21.7	24.1	554	526	84	
concours_commun_mines_ponts	telecom_paris										81	13.6	16.0	703	625	83	
concours_commun_mines_ponts	Concours CCMP MP	5865	22.8	19.4	1821	16.1	18.8	1743	16.4	18.7	585					609	
concours_mines_télécom	ecole_meteorologie_(fonctionnaire)	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	5	20.0	20.0	1028	1154	5	
concours_mines_télécom	ecole_meteorologie_(non_fonctionnaire)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	3	33.3	0.0	1976	1945	5	
concours_mines_télécom	eivp_paris_civil	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	23	60.9	17.4	2763	2650	23	
concours_mines_télécom	eivp_paris_fonctionnaire	5466	24.4	20.4	3540	22.2	23.2	3129	22.4	23.6	4	25.0	50.0	1847	1685	4	
concours_mines_télécom	ensg_nancy	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	6	50.0	0.0	2509	2383	5	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_civil	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	9	55.6	22.2	3056	3031	9	
concours_mines_télécom	ensg_géomatique_marne_la_vallée_fonctionnaire	5466	24.4	20.4	3540	22.2	23.2	3129	22.4	23.6	4	25.0	50.0	2609	2605	4	
concours_mines_télécom	ensiie_evry	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	74	17.6	35.1	2048	1993	74	
concours_mines_télécom	enssat_lannion	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	31	12.9	16.1	2872	2730	27	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_étudiant)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	42	28.6	38.1	1296	1149	43	
concours_mines_télécom	ensta_bretagne_(filière_sous_statut_ieta_direction_générale_de_l'armement)	5466	24.4	20.4	2491	20.9	27.3	2372	20.6	27.4	16	25.0	68.8	955	937	16	
concours_mines_télécom	entpe_lyon_civil	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	17	23.5	29.4	2494	2387	22	
concours_mines_télécom	entpe_lyon_fonctionnaire	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	28	32.1	17.9	2246	2134	32	
concours_mines_télécom	imt_lille_douai	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	66	31.8	28.8	2192	2052	65	
concours_mines_télécom	imt_lille_douai_fonct.	5466	24.4	20.4	2740	21.6	25.0	2605	21.4	25.1	2	50.0	0.0	2096	2096	3	
concours_mines_télécom	imt_mines_albi	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	52	25.0	26.9	1953	1872	53	
concours_mines_télécom	imt_mines_alès	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	62	40.3	22.6	1576	1552	62	
concours_mines_télécom	institut_mines_télécom_business_school_(imt_bs)	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	8	37.5	37.5	2317	2286	8	
concours_mines_télécom	mines_saint_etienne_ismin	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	35	28.6	37.1	1589	1559	38	
concours_mines_télécom	telecom_nancy	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	75	17.3	18.7	2382	2280	65	
concours_mines_télécom	télécom_physique_strasbourg_informatique_et_réseaux	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	19	5.3	36.8	2360	2268	20	
concours_mines_télécom	télécom_physique_strasbourg_ti_santé	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	5	20.0	80.0	1954	1796	8	
concours_mines_télécom	telecom_st_etienne_statut_apprenti	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	2	0.0	0.0	2581	2581	2	
concours_mines_télécom	telecom_st_etienne_statut_étudiant	5466	24.4	20.4	3908	22.5	22.4	3440	22.7	22.7	38	28.9	18.4	2557	2480	33	
concours_mines_télécom	telecom_sudparis	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	99	26.3	32.3	1100	1054	86	
concours_mines_télécom	telecom_sudparis_cursus_sophia_antipolis	5466	24.4	20.4	2976	21.7	24.2	2812	21.5	24.3	4	25.0	50.0	993	966	4	
concours_commun_inp	bordeaux_inp_ensc_cognitique										9	33.3	33.3	2498	2418	8	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_electronique										23	17.4	30.4	2117	2122	36	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_informatique										36	19.4	19.4	1628	1626	54	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_mathématiques_et_mécanique										37	24.3	13.5	2017	1938	41	
concours_commun_inp	bordeaux_inp_enseirb_matmeca_télecom.										12	25.0	25.0	1889	1888	25	
concours_commun_inp	bordeaux_inp_enspima										4	25.0	0.0	2697	2518	4	
concours_commun_inp	cpe_lyon_sciences_du_numérique										15	6.7	26.7	3585	3480	12	
concours_commun_inp	cy_tech_cergy_génie_civil										16	25.0	18.8	3905	3787	10	
concours_commun_inp	cy_tech_cergy_pau_informatique										37	8.1	5.4	3416	3383	25	
concours_commun_inp	cy_tech_cergy_pau_mathématiques										44	29.5	20.5	3643	3509	35	
concours_commun_inp	enac_toulouse_civil										36	16.7	38.9	2021	1954	39	
concours_commun_inp	enac_toulouse_fonctionnaire										5	0.0	60.0	460	449	5	
concours_commun_inp	engees_strasbourg_civil_(apprenti)										1	0.0	100.0	2874	2874	1	
concours_commun_inp	engees_strasbourg_civil_(étudiant)										9	55.6	0.0	3652	3485	9	
concours_commun_inp	engees_strasbourg_fonctionnaire										3	66.7	0.0	2846	2772	3	
concours_commun_inp	ensc_lille										1	0.0	100.0	2798	2798	2	
concours_commun_inp	ensgti_pau_energétique										9	22.2	22.2	3995	3873	12	
concours_commun_inp	ensi_poitiers_génie_de_l'eau_et_génie_civil										4	50.0	50.0	3818	3760	6	
concours_commun_inp	ensi_poitiers_energie										20	35.0	25.0	4166	4089	17	
concours_commun_inp	ensicaen_electronique_et_physique_appliquée										23	13.0	26.1	3126	3139	20	
concours_commun_inp	ensicaen_informatique										33	24.2	21.2	2812	2756	30	
concours_commun_inp	ensmm_besanã§on										35	34.3	25.7	3474	3357	40	
concours_commun_inp	grenoble_inp_ense3										65	33.8	10.8	1886	1827	70	
concours_commun_inp	grenoble_inp_pagora										10	40.0	30.0	3341	3245	10	
concours_commun_inp	grenoble_inp_phelma_(physique_electronique_télécoms)										60	28.3	25.0	1539	1494	56	
concours_commun_inp	grenoble_inp_phelma_(physique_matériaux_procédés)										36	36.1	44.4	946	873	35	
concours_commun_inp	grenoble_inp_ensimag										131	16.0	23.7	742	697	125	
concours_commun_inp	grenoble_inp_esisar										12	0.0	16.7	2432	2363	11	
concours_commun_inp	isae_ensma_poitiers										51	11.8	39.2	1638	1626	55	
concours_commun_inp	isima_clermont_ferrand										43	27.9	18.6	3218	3100	44	
concours_commun_inp	lorraine_inp_ensem_energie										13	23.1	38.5	3748	3407	32	
concours_commun_inp	lorraine_inp_ensem_spécialité_des_systèmes_numériques										7	28.6	14.3	3146	3093	20	
concours_commun_inp	lorraine_inp_ensic										10	50.0	0.0	3637	3588	9	
concours_commun_inp	seatech_toulon										24	37.5	33.3	3397	3324	22	
concours_commun_inp	sigma_clermont_ferrand_spécialité_mécanique_avancée										19	31.6	15.8	3618	3472	16	
concours_commun_inp	isae_supméca_paris										40	10.0	25.0	2664	2522	45	
concours_commun_inp	telecom_physique_strasbourg										33	30.3	24.2	2394	2284	31	
concours_commun_inp	toulouse_inp_enseeiht_electronique_energie_automatique_(eea)										31	25.8	29.0	1284	1246	31	
concours_commun_inp	toulouse_inp_enseeiht_mécanique_des_fluides_energetique_environnement_(mfee)										18	16.7	22.2	870	831	18	
concours_commun_inp	toulouse_inp_enseeiht_sciences_du_numérique										88	11.4	19.3	1196	1112	91	
concours_commun_inp	toulouse_inp_ensiacet_génie_des_procédés										14	64.3	21.4	2917	2842	11	
concours_commun_inp	toulouse_inp_ensiacet_génie_industriel										19	42.1	21.1	2668	2583	17	
concours_commun_inp	Concours CCINP MP	7853	26.8	18.6	5074	23.4	20.8	4321	23.3	21.5	1136					1183	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_céramique_industrielle										1	0.0	100.0	2218	1875	45	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_eau										2	50.0	0.0	1947	1886	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_elt										13	23.1	38.5	2147	2058	28	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_matériaux										2	0.0	0.0	1703	1717	22	
banque_epreuves_ccinp_inter_filière	ensil_ensci_limoges_mécatronique										10	20.0	20.0	1633	1558	22	
banque_epreuves_ccinp_inter_filière	Concours ENSIL-ENSCI Inter Fil.	1001	34.2	17.9	705	30.2	18.7	705	30.2	18.7	28					145	
banque_epreuves_ccinp_inter_filière	grenoble_inp_génie_industriel	1513	31.3	18.3	602	26.1	23.3	130	25.4	26.9	19	10.5	31.6	214	198	76	
banque_epreuves_ccinp_inter_filière	lorraine_inp_eeigm	424	36.6	18.2	222	36.5	18.9	11	27.3	0.0	0	0.0	0.0	31	30	10	
banque_epreuves_ccinp_inter_filière	lorraine_inp_ensgsi	812	33.9	17.6	466	30.3	18.0	85	38.8	12.9	7	42.9	28.6	152	171	38	
banque_epreuves_ccinp	ecole_de_l'air_base	701	19.3	23.7	228	12.3	41.2	61	14.8	55.7	3	0.0	0.0	30	24	3	
banque_epreuves_ccinp	ecole_de_l'air_méca	657	18.0	24.4	212	12.3	43.4	57	14.0	57.9	5	20.0	80.0	48	47	5	
banque_epreuves_ccinp	ecole_de_l'air_pilote	742	17.5	21.4	235	12.3	36.6	57	14.0	52.6	15	26.7	53.3	15	14	15	
banque_epreuves_ccinp	enac_toulouse_contrã´leurs_aériens	964	26.6	20.9	31	38.7	25.8	14	42.9	14.3	4	25.0	25.0	6	6	6	
banque_epreuves_ccinp	ensai_rennes_civil	1940	29.5	20.8	1229	27.4	24.4	850	28.0	28.5	52	25.0	36.5	385	353	51	
banque_epreuves_ccinp	ensai_rennes_fonctionnaire_(attaché_insee)	1283	26.2	23.1	899	25.4	27.7	639	26.3	32.1	23	17.4	30.4	414	396	24	
banque_epreuves_ccinp	ensisa_mulhouse_automatique_et_systèmes_embarqués										13	7.7	38.5	58	59	3	
banque_epreuves_ccinp	ensisa_mulhouse_informatique_et_réseaux										5	20.0	20.0	21	19	5	
banque_epreuves_ccinp	ensisa_mulhouse_mécanique										2	50.0	0.0	128	128	5	
banque_epreuves_ccinp	ensisa_mulhouse_textile_et_fibres										5	80.0	0.0	126	112	2	
banque_epreuves_ccinp	Concours ENSISA MP	1395	30.9	18.6	974	28.0	18.3	159	41.5	17.6	25					15	
banque_epreuves_ccinp	eost_strasbourg	618	35.6	17.0	346	34.7	17.6	48	47.9	8.3	4	50.0	0.0	16	16	11	
banque_epreuves_ccinp	esm_saint_cyr	657	16.3	23.1	150	14.0	41.3	76	11.8	56.6	28	14.3	60.7	30	30	28	
banque_epreuves_ccinp	lorraine_inp_enstib	538	36.2	18.8	362	33.7	17.1	16	37.5	18.8	5	20.0	20.0	4	6	6	
concours_polytech_inter_filière	ensibs										11	18.2	36.4	4334	4071	20	
concours_polytech_inter_filière	ensim_le_mans										7	28.6	0.0	5492	5250	12	
concours_polytech_inter_filière	episen_génie_biomédical_et_santé_(isbs)										2	50.0	0.0	4495	4303	10	
concours_polytech_inter_filière	episen_système_d'information										2	100.0	0.0	3592	2551	3	
concours_polytech_inter_filière	episen_technologie_pour_la_santé										2	100.0	0.0	3431	3186	3	
concours_polytech_inter_filière	esbs_strasbourg										0	0.0	0.0	1258	1331	3	
concours_polytech_inter_filière	esgt_le_mans										1	0.0	0.0	5241	5241	20	
concours_polytech_inter_filière	esi_reims_energetique										1	0.0	0.0	5742	5742	6	
concours_polytech_inter_filière	esi_reims_génie_urbain_et_environnement										1	0.0	0.0	4101	4132	5	
concours_polytech_inter_filière	esi_reims_packaging										4	75.0	25.0	5330	5294	6	
concours_polytech_inter_filière	esiab_brest										0	0.0	0.0	5405	5253	5	
concours_polytech_inter_filière	esir_rennes_technologies_de_l'information_pour_la_santé										2	100.0	50.0	5617	5142	6	
concours_polytech_inter_filière	esir_rennes_matériaux										1	100.0	0.0	3820	3600	6	
concours_polytech_inter_filière	esir_rennes_informatique										7	0.0	57.1	2629	2834	8	
concours_polytech_inter_filière	esirem_dijon										9	33.3	22.2	3303	3219	9	
concours_polytech_inter_filière	esiroi_saint_denis_de_la_réunion										0	0.0	0.0	0	0	3	
concours_polytech_inter_filière	esix_cherbourg_gsi										2	50.0	0.0	5750	5750	8	
concours_polytech_inter_filière	esix_caen_mécatronique_et_systèmes_embarqués										2	50.0	50.0	5630	5362	8	
concours_polytech_inter_filière	isat_nevers_département_mit_(mécanique_et_ingénierie_des_transports)										0	0.0	0.0	1906	1852	5	
concours_polytech_inter_filière	isat_nevers_département_epee_(energies_et_moteurs)										2	0.0	0.0	3293	2907	12	
concours_polytech_inter_filière	isat_nevers_infrastructures_et_réseaux_de_transports										2	50.0	50.0	5020	4848	4	
concours_polytech_inter_filière	isifc_besanã§on_génie_biomédical										3	66.7	0.0	3636	3540	10	
concours_polytech_inter_filière	isty_vélizy										2	0.0	50.0	4603	4897	3	
concours_polytech_inter_filière	polytech_angers_bâtiment_:_exploitation,_maintenance_et_sécurité										0	0.0	0.0	5312	5312	2	
concours_polytech_inter_filière	polytech_angers_qualité_innovation_fiabilité										2	100.0	50.0	5110	5110	2	
concours_polytech_inter_filière	polytech_angers_systèmes_automatisés_et_génie_informatique										2	0.0	50.0	3589	3220	4	
concours_polytech_inter_filière	polytech_annecy_chambéry_bâtiment_eco_construction_energie										0	0.0	0.0	5161	4802	10	
concours_polytech_inter_filière	polytech_annecy_chambéry_ecologie_industrielle_et_territoriale										0	0.0	0.0	5642	5357	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_informatique_données_usages										4	0.0	25.0	4703	4542	5	
concours_polytech_inter_filière	polytech_annecy_chambéry_mécanique_mécatronique_matériaux_composites										2	0.0	50.0	4557	4243	8	
concours_polytech_inter_filière	polytech_annecy_chambéry_systèmes_numériques_â€“_instrumentation										6	50.0	0.0	5057	5122	4	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_biologique										0	0.0	0.0	2768	2857	5	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_civil										10	30.0	20.0	4937	4721	16	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_electrique										1	0.0	0.0	4516	4516	6	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_mathématique_et_modélisation										13	38.5	23.1	4392	3894	14	
concours_polytech_inter_filière	polytech_clermont_ferrand_génie_physique										4	50.0	25.0	4763	4618	9	
concours_polytech_inter_filière	polytech_grenoble__géotechnique_et_génie_civil										3	0.0	0.0	4559	4150	6	
concours_polytech_inter_filière	polytech_grenoble__matériaux										3	0.0	33.3	4478	4296	8	
concours_polytech_inter_filière	polytech_grenoble__prévention_des_risques										3	33.3	33.3	5095	4799	7	
concours_polytech_inter_filière	polytech_grenoble_informatique										7	28.6	0.0	3075	2912	8	
concours_polytech_inter_filière	polytech_grenoble_informatique_et_électronique_des_systèmes_embarqués										4	25.0	25.0	3860	3618	5	
concours_polytech_inter_filière	enstbb_bordeaux										1	0.0	100.0	1761	1761	2	
concours_polytech_inter_filière	polytech_grenoble_technologies_de_l'information_pour_la_santé										4	25.0	0.0	4545	4221	5	
concours_polytech_inter_filière	polytech_lille_génie_biologique_et_alimentaire										0	0.0	0.0	4020	3808	4	
concours_polytech_inter_filière	polytech_lille_informatique_et_statistique										8	50.0	12.5	3413	3161	10	
concours_polytech_inter_filière	polytech_lille_génie_civil										5	20.0	0.0	3928	3423	10	
concours_polytech_inter_filière	polytech_lille_instrumentation_et_ingénierie_d'affaires										3	33.3	33.3	5496	5218	5	
concours_polytech_inter_filière	polytech_lille_matériaux										1	0.0	0.0	4604	4236	9	
concours_polytech_inter_filière	polytech_lille_mécanique										5	40.0	40.0	3403	3518	10	
concours_polytech_inter_filière	polytech_lille_systèmes_embarqués										8	12.5	12.5	4085	3597	8	
concours_polytech_inter_filière	polytech_lyon_génie_biomédical										1	100.0	0.0	3486	3688	4	
concours_polytech_inter_filière	polytech_lyon_informatique										3	33.3	33.3	2647	2346	4	
concours_polytech_inter_filière	polytech_lyon_matériaux										1	100.0	0.0	4170	4364	4	
concours_polytech_inter_filière	polytech_lyon_mathématiques_appliquées_et_modélisation										3	0.0	33.3	3350	3341	4	
concours_polytech_inter_filière	polytech_lyon_mécanique										1	0.0	0.0	3538	3431	4	
concours_polytech_inter_filière	polytech_lyon_systèmes_industriels,_robotique										3	0.0	66.7	5077	5020	4	
concours_polytech_inter_filière	polytech_marseille_génie_biomédical										3	100.0	0.0	2970	2814	9	
concours_polytech_inter_filière	polytech_marseille_génie_civil										9	11.1	33.3	4534	4476	12	
concours_polytech_inter_filière	polytech_marseille_génie_industriel_et_informatique										9	11.1	11.1	4778	4577	10	
concours_polytech_inter_filière	polytech_marseille_informatique										4	25.0	75.0	4157	3588	8	
concours_polytech_inter_filière	polytech_marseille_matériaux										2	0.0	0.0	5305	4936	11	
concours_polytech_inter_filière	polytech_marseille_mécanique,_energétique										10	30.0	10.0	4801	3999	17	
concours_polytech_inter_filière	polytech_marseille_microélectronique,télécommunications										7	42.9	0.0	5438	5297	10	
concours_polytech_inter_filière	polytech_montpellier_informatique_et_gestion										2	0.0	0.0	4251	4344	3	
concours_polytech_inter_filière	polytech_montpellier_matériaux										1	100.0	0.0	5074	5028	7	
concours_polytech_inter_filière	polytech_montpellier_mécanique_et_interactions										0	0.0	0.0	2144	2144	2	
concours_polytech_inter_filière	polytech_montpellier_microélectronique_et_automatique										2	0.0	0.0	4995	4673	5	
concours_polytech_inter_filière	polytech_montpellier_sciences_et_technologies_de_l'eau										2	100.0	0.0	4241	4268	7	
concours_polytech_inter_filière	polytech_montpellier_génie_biologique_et_agroalimentaire										0	0.0	0.0	3536	3414	5	
concours_polytech_inter_filière	polytech_nancy_energie,_mécanique,_matériaux,_environnement										4	75.0	0.0	4954	4467	18	
concours_polytech_inter_filière	polytech_nancy_management_opérationnel,_maintenance,_maã®trise_des_risques										5	0.0	0.0	5570	5466	6	
concours_polytech_inter_filière	polytech_nancy_informatique,_automatique,_robotique,_réseaux										6	0.0	33.3	4460	4236	8	
concours_polytech_inter_filière	polytech_nantes_ã‰lectronique_et_technologies_numériques										11	45.5	27.3	4997	4777	10	
concours_polytech_inter_filière	polytech_nantes_ã‰nergie_électrique										4	25.0	50.0	5390	4852	6	
concours_polytech_inter_filière	polytech_nantes_génie_civil										4	50.0	25.0	4950	4799	7	
concours_polytech_inter_filière	polytech_nantes_génie_des_procédés_et_bioprocédés										1	0.0	0.0	3890	3683	3	
concours_polytech_inter_filière	polytech_nantes_informatique										8	12.5	0.0	3808	3699	9	
concours_polytech_inter_filière	polytech_nantes_matériaux										3	66.7	0.0	5043	4989	10	
concours_polytech_inter_filière	polytech_nantes_thermique,_ã‰nergétique										3	0.0	66.7	5346	4706	7	
concours_polytech_inter_filière	polytech_nice_sophia_bâtiments										7	57.1	14.3	3969	4069	12	
concours_polytech_inter_filière	polytech_nice_sophia_ã‰lectronique										3	66.7	33.3	3493	3584	10	
concours_polytech_inter_filière	polytech_nice_sophia_génie_biologique										0	0.0	0.0	2141	2141	2	
concours_polytech_inter_filière	polytech_nice_sophia_génie_de_l'eau										1	100.0	0.0	3342	3326	10	
concours_polytech_inter_filière	polytech_nice_sophia_informatique										9	33.3	22.2	3480	3237	12	
concours_polytech_inter_filière	polytech_nice_sophia_mathématiques_appliquées,_modélisation										9	33.3	33.3	2973	2913	14	
concours_polytech_inter_filière	polytech_orléans_génie_civil_et_géo_environnement										8	50.0	12.5	5351	5057	14	
concours_polytech_inter_filière	polytech_orléans_génie_industriel										1	0.0	0.0	3505	3194	5	
concours_polytech_inter_filière	polytech_orléans_génie_physique_et_systèmes_embarqués										6	16.7	16.7	5599	5480	9	
concours_polytech_inter_filière	polytech_orléans_innovation_en_conception_et_matériaux										0	0.0	0.0	5458	5277	8	
concours_polytech_inter_filière	polytech_orléans_technologies_pour_l'ã‰nergie,_l'aérospatial_et_la_motorisation										5	20.0	0.0	4273	3784	14	
concours_polytech_inter_filière	polytech_paris_saclay_electronique_et_systèmes_robotisés										5	20.0	20.0	4594	4153	6	
concours_polytech_inter_filière	polytech_paris_saclay_informatique										2	0.0	50.0	2407	2407	2	
concours_polytech_inter_filière	polytech_paris_saclay_photonique_et_systèmes_optroniques										1	0.0	0.0	2254	2254	5	
concours_polytech_inter_filière	polytech_paris_saclay_matériaux										1	100.0	0.0	4555	4342	4	
concours_polytech_inter_filière	polytech_sorbonne_electronique_et_informatique										3	0.0	33.3	2825	2787	5	
concours_polytech_inter_filière	polytech_sorbonne_matériaux										1	0.0	0.0	3739	3567	8	
concours_polytech_inter_filière	polytech_sorbonne_mathématiques_appliquées_et_informatique										3	33.3	0.0	1487	1479	3	
concours_polytech_inter_filière	polytech_sorbonne_robotique										2	0.0	0.0	3153	2912	5	
concours_polytech_inter_filière	polytech_sorbonne_sciences_de_la_terre										1	0.0	100.0	5411	5150	12	
concours_polytech_inter_filière	polytech_tours_ã‰lectronique,_ã‰nergie_électrique										1	0.0	0.0	4878	4484	3	
concours_polytech_inter_filière	polytech_tours_génie_de_l'aménagement_et_de_l'environnement										3	66.7	0.0	5033	4669	8	
