concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
Autres Écoles E3A	Esiea Paris - Laval	499	28.7	19.4	450	29.1	19.1	129	25.6	17.8	9	33.3	33.3	82	79	30
Autres Écoles E3A	Esiee Paris	625	31.4	18.7	537	31.5	18.4	142	27.5	15.5	31	32.3	6.5	87	85	25
Autres Écoles E3A	Esigelec Rouen	597	33.0	20.4	548	33.9	19.5	194	39.2	18.0	23	34.8	13.0	133	128	40
Autres Écoles E3A	Esilv Paris-La Défense	900	28.2	21.7	751	27.7	21.7	356	25.3	23.6	53	11.3	9.4	142	143	54
Autres Écoles E3A	Esitc Caen	334	37.4	21.3	285	38.2	18.9	52	26.9	11.5	14	28.6	0.0	24	24	20
Autres Écoles E3A	Estaca Laval Aéronautique Et Spatial										2	50.0	0.0	163	163	1
Autres Écoles E3A	Estaca Laval Automobile										2	50.0	50.0	239	239	3
Autres Écoles E3A	Estaca Paris-Saclay Aéronautique Et Spatial										3	0.0	66.7	123	117	3
Autres Écoles E3A	Estaca Paris-Saclay Automobile Ou Transports Guidés										5	0.0	60.0	181	187	5
Autres Écoles E3A	Concours_Estaca_Paris_Saclay/Laval	1196	25.3	20.5	360	21.7	27.8	360	21.7	27.8	12					12
Autres Écoles E3A	Estia Bidart	407	33.2	19.9	346	33.5	19.7	100	25.0	17.0	22	13.6	27.3	69	67	40
Autres Écoles E3A	Imt Lille Douai En Partenariat Ispa	524	32.4	20.4	401	31.7	19.7	29	41.4	37.9	4	25.0	0.0	23	19	8
Autres Écoles E3A	Toulouse Inp - Enit	1055	31.1	21.5	376	25.5	17.8	320	25.0	17.8	6	33.3	33.3	176	172	6
Autres Écoles E3A	Insa Centre Val De Loire Gsi										3	33.3	33.3	36	40	6
Autres Écoles E3A	Insa Centre Val De Loire Mri										3	33.3	0.0	66	51	10
Autres Écoles E3A	Insa Centre Val De Loire Sti										3	0.0	0.0	69	49	4
Autres Écoles E3A	Concours_Insa_Centre_Val_De_Loire	829	32.1	24.6	469	32.8	21.5	75	41.3	16.0	9					20
Autres Écoles E3A	Ismans-Groupe Cesi Le Mans	259	39.0	20.1	257	38.5	20.2	60	46.7	13.3	5	20.0	20.0	51	45	20
Autres Écoles E3A	Paoli Tech	205	39.0	22.9	123	39.8	23.6	41	39.0	31.7	0	0.0	0.0	0	0	4
Autres Écoles E3A	Sigma Clermont-Ferrand (Ex Ifma)	989	28.5	24.9	487	26.1	26.3	182	28.6	23.6	64	23.4	26.6	81	79	60
Autres Écoles E3A	3Il Ingénieurs	262	28.2	19.8	198	27.3	18.7	27	44.4	11.1	0	0.0	0.0	0	0	15
Fesic	Ecam Lyon	922	30.4	19.4	775	30.2	19.9	104	28.8	16.3	6	0.0	0.0	95	95	25
Fesic	Ecam Rennes	922	30.4	19.4	875	30.7	19.8	99	43.4	17.2	11	9.1	9.1	74	68	18
Fesic	Ecam Strasbourg Europe	922	30.4	19.4	835	29.9	19.9	121	41.3	12.4	14	64.3	7.1	63	66	20
Fesic	Ecam-Epmi Cergy-Pontoise	922	30.4	19.4	870	31.0	19.9	159	35.8	22.6	13	46.2	23.1	140	120	25
Fesic	Esaip Angers / Aix-En-Provence	922	30.4	19.4	859	30.5	19.6	293	36.2	18.4	5	80.0	0.0	279	262	12
Fesic	Eseo Angers	922	30.4	19.4	577	29.5	19.6	298	32.9	20.5	1	0.0	0.0	128	128	15
Fesic	Hei	922	30.4	19.4	820	30.1	19.6	324	35.5	18.5	29	27.6	24.1	288	280	25
Fesic	Isen Ouest (Brest)	922	30.4	19.4	820	30.1	19.8	149	31.5	15.4	5	40.0	20.0	67	71	20
Fesic	Isen Lille	922	30.4	19.4	820	30.1	19.8	145	32.4	15.2	8	25.0	12.5	69	70	25
Fesic	Isen Méditerrannée Campus Toulon										4	50.0	0.0	100	85	20
Fesic	Isen Méditerrannée Campus Nã®Mes										5	40.0	20.0	83	72	10
Fesic	Concours_Concours_Isen_Méditerrannée_Psi	922	30.4	19.4	820	30.1	19.8	145	32.4	15.2	9					30
Fesic	Isep Paris	922	30.4	19.4	820	30.1	19.8	165	25.5	24.2	26	23.1	23.1	106	107	30
Fesic	Unilasalle Beauvais	922	30.4	19.4	819	30.2	19.7	56	28.6	25.0	0	0.0	0.0	0	0	4
Epita	Epita										19	10.5	10.5	129	131	12
Epita	Ipsa Paris										9	33.3	22.2	52	50	9
Epita	Ipsa Toulouse										8	12.5	25.0	80	76	6
Epita	Esme Sudria Paris										16	37.5	12.5	156	134	15
Epita	Concours_Epita_/_Ipsa_/_Esme_Psi	359	27.9	16.2	269	28.3	13.4	214	29.0	12.6	52					42
Cesi	Cesi Angoulãªme										0	0.0	0.0	0	0	8
Cesi	Cesi Arras										2	0.0	0.0	28	28	10
Cesi	Cesi Bordeaux										2	0.0	50.0	25	25	8
Cesi	Cesi Lyon										1	0.0	0.0	26	26	12
Cesi	Cesi Mont-Saint-Aignan										0	0.0	0.0	0	0	8
Cesi	Cesi Nancy										0	0.0	0.0	0	0	8
Cesi	Cesi Nanterre										3	33.3	66.7	24	28	20
Cesi	Cesi Saint-Nazaire										1	100.0	0.0	43	43	15
Cesi	Concours_Cesi_Ingénieur_Généraliste	180	23.3	16.7	96	27.1	16.7	49	26.5	22.4	9					89
Cesi	Cesi Aix-En-Provence										0	0.0	0.0	0	0	2
Cesi	Cesi Arras										0	0.0	0.0	0	0	4
Cesi	Cesi Bordeaux										0	0.0	0.0	0	0	2
Cesi	Cesi La Rochelle										0	0.0	0.0	0	0	2
Cesi	Cesi Lyon										1	0.0	0.0	3	3	2
Cesi	Cesi Mont-Saint-Aignan										0	0.0	0.0	0	0	2
Cesi	Cesi Nancy										0	0.0	0.0	0	0	2
Cesi	Cesi Nanterre										0	0.0	0.0	0	0	7
Cesi	Cesi Nice Sophia Antipolis										0	0.0	0.0	0	0	2
Cesi	Cesi Orléans										0	0.0	0.0	0	0	3
Cesi	Cesi Pau										0	0.0	0.0	0	0	2
Cesi	Cesi Reims										0	0.0	0.0	0	0	2
Cesi	Cesi Saint-Nazaire										0	0.0	0.0	0	0	2
Cesi	Cesi Strasbourg										0	0.0	0.0	0	0	2
Cesi	Cesi Toulouse										0	0.0	0.0	0	0	3
Cesi	Concours_Cesi_Ingénieur_En_Informatique	44	11.4	11.4	30	13.3	6.7	17	11.8	0.0	1					39
