concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
Banque Centrale-Supelec	Ecole Navale Brest	477	22.0	31.0	151	21.2	44.4	56	12.5	57.1	15	0.0	53.3	29	25	15
Banque Centrale-Supelec	Ensea Cergy	931	32.1	26.4	681	33.5	26.9	396	35.9	25.8	22	50.0	22.7	363	341	30
Banque Centrale-Supelec	Université De Technologie De Troyes (Utt)	469	31.6	23.5	146	37.7	18.5	112	40.2	19.6	1	100.0	0.0	99	99	20
Banque Centrale-Supelec	Centralesupélec - Campus Gif - Ci										5	40.0	20.0	3	3	5
Banque Centrale-Supelec	Centrale Lyon - Ci										1	0.0	0.0	6	6	1
Banque Centrale-Supelec	Centrale Lille - Ci										0	0.0	0.0	0	0	1
Banque Centrale-Supelec	Centrale Nantes - Ci										1	0.0	0.0	7	7	5
Banque Centrale-Supelec	Institut D'Optique Graduate School (Supoptique) - Ci										2	100.0	0.0	15	15	2
Banque Centrale-Supelec	Centrale Marseille - Ci										2	50.0	0.0	9	9	2
Banque Centrale-Supelec	Concours_Cycle_International_Centralesupélec	35	57.1	17.1	21	52.4	19.0	20	50.0	20.0	11					16
Concours Commun Mines-Ponts	Ensae Paristech										4	25.0	25.0	512	438	10
Concours Commun Mines-Ponts	Ensta Paristech										31	29.0	6.5	433	379	38
Concours Commun Mines-Ponts	Imt Atlantique Cursus Sophia Antipolis										2	0.0	50.0	877	877	3
Concours Commun Mines-Ponts	Imt Atlantique Cursus Brest-Nantes-Rennes-Toulouse										54	31.5	29.6	948	907	57
Concours Commun Mines-Ponts	Isae - Supaero Toulouse										34	26.5	29.4	311	309	35
Concours Commun Mines-Ponts	Mines De Nancy										42	23.8	28.6	653	649	42
Concours Commun Mines-Ponts	Mines De Saint-Etienne										45	24.4	31.1	833	802	41
Concours Commun Mines-Ponts	Mines Paristech										24	25.0	4.2	70	63	22
Concours Commun Mines-Ponts	Ponts Paristech										38	28.9	21.1	208	208	38
Concours Commun Mines-Ponts	Telecom Paristech Cursus Paris										17	23.5	17.6	395	402	24
Concours Commun Mines-Ponts	Telecom Paristech Cursus Sophia										8	25.0	0.0	521	521	7
Concours Commun Mines-Ponts	Concours_Commun_Mines_Ponts_Pc	3434	31.9	24.8	1170	25.8	26.7	1128	26.3	26.2	299					317
Ccp : Ecoles Recrutant Sur Le Concours Physique	Bordeaux Inp - Ensc Cognitique										4	50.0	0.0	1555	1648	4
Ccp : Ecoles Recrutant Sur Le Concours Physique	Bordeaux Inp - Enseirb-Matmeca Electronique										13	30.8	61.5	1985	1920	13
Ccp : Ecoles Recrutant Sur Le Concours Physique	Bordeaux Inp - Enseirb-Matmeca Informatique										7	28.6	28.6	1254	1256	5
Ccp : Ecoles Recrutant Sur Le Concours Physique	Bordeaux Inp - Enseirb-Matmeca Mathématiques Et Mécanique										5	40.0	20.0	1434	1377	11
Ccp : Ecoles Recrutant Sur Le Concours Physique	Bordeaux Inp - Enseirb-Matmeca Télecom.										7	42.9	42.9	1731	1710	8
Ccp : Ecoles Recrutant Sur Le Concours Physique	Cpe Lyon Sciences Du Numérique										10	0.0	40.0	2723	2680	8
Ccp : Ecoles Recrutant Sur Le Concours Physique	Eisti Cergy - Pau										18	11.1	38.9	3078	2880	13
Ccp : Ecoles Recrutant Sur Le Concours Physique	Enac Toulouse Civil										17	23.5	23.5	637	624	20
Ccp : Ecoles Recrutant Sur Le Concours Physique	Enac Toulouse Fonctionnaire										4	0.0	25.0	130	135	4
Ccp : Ecoles Recrutant Sur Le Concours Physique	Engees Strasbourg Civil (Apprenti)										0	0.0	0.0	0	0	2
Ccp : Ecoles Recrutant Sur Le Concours Physique	Engees Strasbourg Civil (Étudiant)										14	85.7	14.3	2431	2363	10
Ccp : Ecoles Recrutant Sur Le Concours Physique	Engees Strasbourg Fonctionnaire										3	33.3	66.7	1822	1684	3
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensgti Pau - Génie Des Procédés										16	43.8	25.0	3033	2999	12
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensi Poitiers Energie										16	31.2	31.2	2925	2858	17
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensiame Valenciennes Méca Energ.										20	30.0	25.0	2795	2704	20
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensiame Valenciennes Mécatronique										4	50.0	50.0	2776	2587	5
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensicaen Electronique Et Physique Appliquée										16	12.5	37.5	2524	2396	15
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensicaen Informatique										11	36.4	18.2	2403	2424	8
Ccp : Ecoles Recrutant Sur Le Concours Physique	Ensmm Besanã§On										18	33.3	11.1	2332	2295	25
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Ense3										54	37.0	35.2	1463	1433	60
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Pagora										14	35.7	28.6	2719	2680	18
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Phelma (Physique Electronique Télécoms)										29	27.6	20.7	1018	930	35
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Phelma (Physique Matériaux Procédés)										60	35.0	25.0	873	831	66
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Ensimag										11	27.3	27.3	524	526	10
Ccp : Ecoles Recrutant Sur Le Concours Physique	Grenoble Inp - Esisar										14	14.3	21.4	2076	1975	6
Ccp : Ecoles Recrutant Sur Le Concours Physique	Isae-Ensma Poitiers										31	32.3	38.7	1054	1088	28
Ccp : Ecoles Recrutant Sur Le Concours Physique	Isima Clermont-Ferrand										8	12.5	12.5	2330	2222	8
Ccp : Ecoles Recrutant Sur Le Concours Physique	Lorraine Inp - Ensem - Energie										23	26.1	30.4	2450	2369	24
Ccp : Ecoles Recrutant Sur Le Concours Physique	Lorraine Inp - Ensem - Spécialité Des Systèmes Numériques										6	0.0	33.3	2669	2633	5
Ccp : Ecoles Recrutant Sur Le Concours Physique	Lorraine Inp - Ensg										7	42.9	28.6	2747	2501	10
Ccp : Ecoles Recrutant Sur Le Concours Physique	Seatech Toulon										19	26.3	42.1	2309	2108	18
Ccp : Ecoles Recrutant Sur Le Concours Physique	Supmeca Paris										19	31.6	15.8	1516	1450	20
Ccp : Ecoles Recrutant Sur Le Concours Physique	Telecom Physique Strasbourg										32	43.8	28.1	1998	1989	31
Ccp : Ecoles Recrutant Sur Le Concours Physique	Toulouse Inp - Enseeiht - Electronique-Energie-Automatique (Eea)										21	19.0	47.6	1320	1282	20
Ccp : Ecoles Recrutant Sur Le Concours Physique	Toulouse Inp - Enseeiht - Mécanique Des Fluides-Energetique-Environnement (Mfee)										18	44.4	22.2	1063	1034	16
Ccp : Ecoles Recrutant Sur Le Concours Physique	Toulouse Inp - Enseeiht - Sciences Du Numérique										6	16.7	16.7	874	781	7
Ccp : Ecoles Recrutant Sur Le Concours Physique	Toulouse Inp - Ensiacet - Génie Des Procédés										13	38.5	30.8	2065	2030	17
Ccp : Ecoles Recrutant Sur Le Concours Physique	Toulouse Inp - Ensiacet - Génie Industriel										9	33.3	22.2	1827	1804	10
Ccp : Ecoles Recrutant Sur Le Concours Physique	Concours_Commun_Polytechnique_Pc_Physique	4889	35.1	22.5	3762	34.8	25.1	3315	36.4	25.4	597					612
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Bordeaux Inp - Enscbp Chimie-Génie Physique										36	52.8	36.1	1667	1627	42
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Chimie Paristech										56	46.4	14.3	309	287	65
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Cpe Lyon Chimie Â€“ Génie Des Procédés										55	52.7	18.2	2705	2548	45
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ecpm - Esbs Strasbourg - Chembiotech										6	66.7	50.0	1069	1063	5
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ecpm Strasbourg										44	61.4	18.2	1257	1202	42
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensc Lille										33	48.5	39.4	1722	1651	40
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensc Montpellier										59	57.6	16.9	783	785	60
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensc Mulhouse										34	52.9	20.6	2389	2313	35
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensc Rennes										44	47.7	25.0	2062	1875	40
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensi Poitiers - Génie De L'Eau Et Génie Civil										19	31.6	36.8	2825	2752	21
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Ensicaen Mat. Et Chimie										31	35.5	29.0	2555	2514	30
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Lorraine Inp - Ensic										54	51.9	25.9	2026	1865	45
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Sigma Clermont-Ferrand (Ex Ensccf)										39	61.5	25.6	2149	2088	36
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Toulouse Inp - Ensiacet - Chimie										32	50.0	12.5	1179	1157	30
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Toulouse Inp - Ensiacet - Génie Chimique										31	58.1	22.6	1777	1775	34
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Toulouse Inp - Ensiacet - Matériaux										29	27.6	31.0	1892	1823	33
Ccp : Ecoles Recrutant Sur Le Concours Chimie	Concours_Commun_Polytechnique_Pc_Chimie	4704	36.5	22.7	3692	36.5	25.1	3266	37.9	25.3	602					603
Banque Epreuves C.C.P  Inter-Filière	Lorraine Inp - Eeigm	426	49.1	19.2	223	52.5	21.1	20	55.0	20.0	4	50.0	50.0	25	21	10
Banque Epreuves C.C.P  Inter-Filière	Ensil-Ensci Limoges Céramique Industrielle	454	44.3	25.1	383	45.4	25.1	93	53.8	30.1	22	50.0	45.5	103	100	45
Banque Epreuves C.C.P  Inter-Filière	Lorraine Inp - Ensgsi	614	43.5	18.9	403	44.2	19.6	76	42.1	25.0	3	66.7	0.0	58	62	35
Banque Epreuves C.C.P  Inter-Filière	Esm Saint-Cyr	503	21.1	26.6	137	20.4	32.1	45	4.4	53.3	11	0.0	54.5	105	102	76
Banque Epreuves C.C.P  Inter-Filière	Grenoble Inp - Génie Industriel	1105	38.1	20.2	400	40.2	26.5	61	45.9	34.4	3	66.7	66.7	158	154	80
Banque Epreuves C.C.P	Ecole De L'Air Base	415	25.8	30.4	115	29.6	47.0	20	25.0	60.0	2	50.0	100.0	5	5	2
Banque Epreuves C.C.P	Ecole De L'Air Méca	380	24.7	31.3	108	28.7	47.2	20	25.0	60.0	3	66.7	33.3	18	17	3
Banque Epreuves C.C.P	Ecole De L'Air Pilote	475	21.9	27.6	136	23.5	42.6	23	13.0	47.8	8	12.5	50.0	11	12	8
Banque Epreuves C.C.P	Ensisa Mulhouse Informatique Et Réseaux										3	100.0	0.0	27	22	4
Banque Epreuves C.C.P	Ensisa Mulhouse Mécanique										6	16.7	16.7	52	55	5
Banque Epreuves C.C.P	Ensisa Mulhouse Automatique Et Systèmes Embarqués										6	16.7	0.0	53	45	4
Banque Epreuves C.C.P	Ensisa Mulhouse Textile Et Fibres										15	60.0	13.3	68	59	9
Banque Epreuves C.C.P	Concours_Ensisa_Mulhouse_Pc	712	42.8	19.1	629	43.2	19.7	114	44.7	19.3	30					22
Banque Epreuves C.C.P	Lorraine Inp - Enstib	391	37.9	19.4	242	39.7	14.9	13	23.1	15.4	2	0.0	0.0	3	3	6
Banque Epreuves C.C.P	Eost Strasbourg	459	40.7	19.2	352	42.3	19.3	84	42.9	25.0	11	45.5	36.4	25	23	12
Concours Commun Tpe	Entpe Lyon Civil										19	15.8	63.2	303	277	20
Concours Commun Tpe	Entpe Lyon Fonctionnaire										30	43.3	56.7	189	180	30
Concours Commun Tpe	Concours_Tpe_Civil_Fct._Pc	2088	34.5	27.7	1289	34.7	31.5	422	44.8	36.0	49					50
Concours Commun Tpe	Entpe Lyon Etranger	2088	34.5	27.7	23	26.1	17.4	4	25.0	25.0	0	0.0	0.0	0	0	1
Concours Commun Tpe	Eivp Paris Civil	2088	34.5	27.7	1312	34.5	31.2	430	44.7	35.6	20	65.0	35.0	308	277	20
Concours Commun Tpe	Eivp Paris Fonctionnaire	2088	34.5	27.7	1289	34.7	31.5	426	44.8	35.7	3	66.7	66.7	136	110	3
Concours Commun Tpe	Imt Lille Douai Fonct.	2088	34.5	27.7	1289	34.7	31.5	422	44.8	36.0	3	66.7	33.3	103	104	3
Concours Mines - Télécom	Ensiie Evry										12	25.0	41.7	1333	1247	10
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Étudiant)										20	45.0	35.0	568	547	15
Concours Mines - Télécom	Imt Mines Albi										56	35.7	51.8	935	895	50
Concours Mines - Télécom	Imt Mines Alès										49	49.0	34.7	1148	1068	42
Concours Mines - Télécom	Imt Lille Douai										49	22.4	38.8	1186	1125	50
Concours Mines - Télécom	Mines Saint Etienne-Ismin										16	18.8	50.0	1245	1201	15
Concours Mines - Télécom	Télécom Physique Strasbourg Ti-Santé										7	71.4	28.6	1123	1172	8
Concours Mines - Télécom	Telecom Sudparis - Cursus Evry										29	34.5	13.8	805	776	30
Concours Mines - Télécom	Telecom Sudparis - Cursus Sophia-Antipolis										2	50.0	100.0	397	397	3
Concours Mines - Télécom	Concours_Mines_Télécom	3473	34.6	25.4	1912	34.9	28.1	1796	35.7	28.0	240					223
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Ieta - Direction Générale De L'Armement)	3473	34.6	25.4	1699	34.5	30.8	1601	35.4	30.5	8	25.0	37.5	614	564	8
Concours Mines - Télécom	Ensg-Géomatique Marne La Vallée Civil										6	33.3	33.3	1401	1380	7
Concours Mines - Télécom	Enssat Lannion										12	33.3	50.0	1551	1515	10
Concours Mines - Télécom	Telecom Nancy										6	16.7	33.3	803	734	5
Concours Mines - Télécom	Telecom St Etienne - Statut Étudiant										11	9.1	45.5	1271	1211	11
Concours Mines - Télécom	Concours_Mines_Télécom_Spécifique_Pc	3473	34.6	25.4	2537	35.0	27.2	2087	35.8	27.3	35					33
Concours Ensam	Arts Et Métiers - Voie De L'Apprentissage										0	0.0	0.0	0	0	1
Concours Ensam	Arts Et Métiers										22	59.1	36.4	41	39	19
Concours Ensam	Concours_Arts_Et_Mã‰Tiers	1298	33.6	26.8	126	42.1	49.2	100	42.0	49.0	22					20
Concours Estp	Estp Paris - Bâtiment (B) Â€“ Campus De Troyes										11	72.7	18.2	663	666	6
Concours Estp	Estp Paris - Bâtiment (B) - Campus De Cachan										59	49.2	27.1	412	388	57
Concours Estp	Estp Paris - Topographie (T)										11	27.3	9.1	777	770	20
Concours Estp	Estp Paris - Génie Mécanique Et Electrique(Gme)										33	39.4	18.2	688	634	30
Concours Estp	Estp Paris - Travaux Publics (Tp)										68	32.4	17.6	477	426	60
Concours Estp	Concours_Estp	1026	34.4	27.0	864	34.7	28.1	798	35.8	28.9	182					173
Concours Polytech Inter-Filière	Ensibs Lorient										3	33.3	0.0	4195	3857	12
Concours Polytech Inter-Filière	Ensim Le Mans										2	50.0	0.0	3129	3137	6
Concours Polytech Inter-Filière	Esbs Strasbourg										3	33.3	0.0	630	501	3
Concours Polytech Inter-Filière	Esgt Le Mans										3	0.0	0.0	3844	3784	15
Concours Polytech Inter-Filière	Esi Reims										2	0.0	0.0	4112	4055	10
Concours Polytech Inter-Filière	Esiab Brest										1	100.0	100.0	3958	3958	3
Concours Polytech Inter-Filière	Esipe Créteil - Génie Biomédical Et Santé (Isbs)										3	66.7	33.3	4247	4265	10
Concours Polytech Inter-Filière	Esipe Créteil - Système D'Information										0	0.0	0.0	4728	4707	4
Concours Polytech Inter-Filière	Esipe Créteil - Technologie Pour La Santé										0	0.0	0.0	0	0	2
Concours Polytech Inter-Filière	Esir Rennes										7	14.3	42.9	4056	3773	20
Concours Polytech Inter-Filière	Esirem Dijon										3	0.0	0.0	4066	3862	3
Concours Polytech Inter-Filière	Esiroi Saint Denis De La Réunion										1	100.0	100.0	5002	5002	3
Concours Polytech Inter-Filière	Esix Normandie - Caen - Cherbourg										1	0.0	0.0	4723	4615	4
Concours Polytech Inter-Filière	Isat Nevers - Département Mit (Mécanique Et Ingénierie Des Transports)										0	0.0	0.0	2261	2338	5
Concours Polytech Inter-Filière	Isat Nevers - Département Epee (Energies Et Moteurs)										0	0.0	0.0	3189	3254	12
Concours Polytech Inter-Filière	Isat Nevers - Infrastructures Et Réseaux De Transports										0	0.0	0.0	4631	4616	4
Concours Polytech Inter-Filière	Isifc Besanã§On - Génie Biomédical										2	100.0	50.0	3911	3756	6
Concours Polytech Inter-Filière	Isis Castres										3	66.7	33.3	3452	3892	5
Concours Polytech Inter-Filière	Istia Angers										3	66.7	0.0	3604	3536	4
Concours Polytech Inter-Filière	Isty Vélizy										0	0.0	0.0	5106	5106	3
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Environnement, Bâtiment, Ã‰Nergie										8	25.0	25.0	3735	3476	15
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Informatique Données Usages										1	0.0	0.0	4511	4294	5
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										2	0.0	0.0	4041	3614	4
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Mécanique, Matériaux										4	0.0	0.0	4161	4189	8
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										4	75.0	50.0	2262	2328	5
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										2	50.0	0.0	4172	3663	16
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										2	0.0	0.0	4899	4908	5
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique Et Modélisation										3	0.0	33.3	4331	3958	14
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										2	0.0	100.0	4786	4491	8
Concours Polytech Inter-Filière	Polytech Grenoble - Géotechnique Et Génie Civil										1	100.0	0.0	3783	3774	6
Concours Polytech Inter-Filière	Polytech Grenoble - Matériaux										5	40.0	20.0	3928	3710	8
Concours Polytech Inter-Filière	Polytech Grenoble - Prévention Des Risques										3	33.3	33.3	4729	4335	6
Concours Polytech Inter-Filière	Polytech Grenoble - Informatique Et Électronique Des Systèmes Embarqués										1	0.0	0.0	2514	2563	5
Concours Polytech Inter-Filière	Polytech Grenoble - Réseaux Informatiques										1	0.0	0.0	4295	3990	8
Concours Polytech Inter-Filière	Polytech Grenoble - Technologies De L'Information Pour La Santé										1	100.0	100.0	4503	4102	5
Concours Polytech Inter-Filière	Polytech Lille - Génie Biologique Et Alimentaire										4	50.0	50.0	4460	4218	4
Concours Polytech Inter-Filière	Polytech Lille - Génie Informatique Et Statistique										0	0.0	0.0	3714	3424	10
Concours Polytech Inter-Filière	Polytech Lille - Géotechnique, Génie Civil										0	0.0	0.0	3662	3429	10
Concours Polytech Inter-Filière	Polytech Lille - Informatique, Microélectronique, Automatique										1	0.0	0.0	3749	3695	8
Concours Polytech Inter-Filière	Polytech Lille - Ingénierie Et Commercialisation Des Systèmes De Mesure										1	0.0	0.0	4918	4918	5
Concours Polytech Inter-Filière	Polytech Lille - Matériaux										2	0.0	50.0	3248	3356	8
Concours Polytech Inter-Filière	Polytech Lille - Mécanique										2	0.0	0.0	3408	3309	10
Concours Polytech Inter-Filière	Polytech Lyon - Génie Bomédical										1	100.0	0.0	2578	2593	4
Concours Polytech Inter-Filière	Polytech Lyon - Informatique										0	0.0	0.0	2164	2054	4
Concours Polytech Inter-Filière	Polytech Lyon - Matériaux										3	0.0	0.0	2845	2821	4
Concours Polytech Inter-Filière	Polytech Lyon - Mathématiques Appliquées Et Modélisation										0	0.0	0.0	2654	2257	4
Concours Polytech Inter-Filière	Polytech Lyon - Mécanique										2	0.0	100.0	2472	2231	4
Concours Polytech Inter-Filière	Polytech Lyon - Systèmes Industriels, Robotique										1	0.0	0.0	3212	3126	4
Concours Polytech Inter-Filière	Polytech Marseille - Génie Biomédical										5	40.0	40.0	3214	2753	9
Concours Polytech Inter-Filière	Polytech Marseille - Génie Civil										2	0.0	100.0	4775	4611	12
Concours Polytech Inter-Filière	Polytech Marseille - Génie Industriel Et Informatique										1	0.0	0.0	4729	4212	8
Concours Polytech Inter-Filière	Polytech Marseille - Informatique										0	0.0	0.0	4340	4060	8
Concours Polytech Inter-Filière	Polytech Marseille - Matériaux										8	37.5	12.5	4214	4184	10
Concours Polytech Inter-Filière	Polytech Marseille - Mécanique, Energétique										8	0.0	37.5	4250	3441	16
Concours Polytech Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										3	0.0	0.0	4977	4870	8
Concours Polytech Inter-Filière	Polytech Montpellier - Informatique Et Gestion										2	0.0	0.0	3875	3444	3
Concours Polytech Inter-Filière	Polytech Montpellier - Matériaux										7	57.1	42.9	3431	3401	7
Concours Polytech Inter-Filière	Polytech Montpellier - Mécanique Et Interactions										2	0.0	50.0	3450	3356	2
Concours Polytech Inter-Filière	Polytech Montpellier - Microélectronique Et Automatique										1	0.0	0.0	2860	3040	5
Concours Polytech Inter-Filière	Polytech Montpellier - Sciences Et Technologies De L'Eau										6	16.7	16.7	3497	3351	7
Concours Polytech Inter-Filière	Polytech Montpellier Génie Biologique Et Agroalimentaire										5	60.0	0.0	2918	3121	5
Concours Polytech Inter-Filière	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										5	40.0	0.0	3503	3361	12
Concours Polytech Inter-Filière	Polytech Nancy - Ingénierie De L'Information Et Des Systèmes										2	0.0	50.0	3252	3166	2
Concours Polytech Inter-Filière	Polytech Nancy - Management Opérationnel, Maintenance, Maã®Trise Des Risques										1	0.0	100.0	4740	4775	2
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Lectronique Et Technologies Numériques										0	0.0	0.0	3491	3225	8
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Nergie Électrique										1	100.0	100.0	3819	3883	4
Concours Polytech Inter-Filière	Polytech Nantes - Génie Civil										2	0.0	0.0	2814	2573	4
Concours Polytech Inter-Filière	Polytech Nantes - Génie Des Procédés Et Bioprocédés										2	100.0	0.0	1807	1807	2
Concours Polytech Inter-Filière	Polytech Nantes - Informatique										1	0.0	0.0	3197	2958	9
Concours Polytech Inter-Filière	Polytech Nantes - Matériaux										7	14.3	14.3	2758	2507	8
Concours Polytech Inter-Filière	Polytech Nantes - Thermique, Ã‰Nergétique										3	66.7	33.3	3705	3477	7
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Bâtiments										3	33.3	33.3	4118	4061	13
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Ã‰Lectronique										1	100.0	0.0	4670	4415	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie Biologique										3	100.0	0.0	1244	1431	3
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie De L'Eau										5	0.0	40.0	4694	4376	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Informatique										1	0.0	0.0	4460	4218	14
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Mathématiques Appliquées, Modélisation										1	0.0	100.0	3866	3781	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Civil Et Géo-Environnement										1	0.0	0.0	4615	4406	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Industriel										2	50.0	100.0	4851	4720	12
Concours Polytech Inter-Filière	Polytech Orléans - Innovation En Conception Et Matériaux										2	0.0	50.0	4892	4774	8
Concours Polytech Inter-Filière	Polytech Orléans - Technologies Pour L'Ã‰Nergie, L'Aérospatial Et La Motorisation										5	20.0	0.0	2924	2830	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Physique Et Systèmes Embarqués										1	100.0	0.0	4091	4121	6
Concours Polytech Inter-Filière	Polytech Paris-Sud - Electronique, Energie, Systèmes										0	0.0	0.0	4063	3689	6
Concours Polytech Inter-Filière	Polytech Paris-Sud - Informatique										0	0.0	0.0	1746	1746	2
Concours Polytech Inter-Filière	Polytech Paris-Sud - Photonique Et Systèmes Optroniques										2	50.0	50.0	4623	4000	5
Concours Polytech Inter-Filière	Polytech Paris-Sud - Matériaux										0	0.0	0.0	4127	3867	4
Concours Polytech Inter-Filière	Polytech Sorbonne - Electronique Et Informatique										1	100.0	0.0	3253	3180	3
Concours Polytech Inter-Filière	Polytech Sorbonne - Informatique Et Mathématiques Appliquées										1	0.0	0.0	1872	2192	3
Concours Polytech Inter-Filière	Polytech Sorbonne - Matériaux										7	57.1	57.1	4211	3931	10
Concours Polytech Inter-Filière	Polytech Sorbonne - Robotique										2	0.0	100.0	3247	2943	5
Concours Polytech Inter-Filière	Polytech Sorbonne - Sciences De La Terre										0	0.0	0.0	4533	4215	10
Concours Polytech Inter-Filière	Polytech Tours - Ã‰Lectronique, Ã‰Nergie Électrique										0	0.0	0.0	4487	4487	2
Concours Polytech Inter-Filière	Polytech Tours - Génie De L'Aménagement Et De L'Environnement										3	0.0	33.3	4632	4453	7
Concours Polytech Inter-Filière	Polytech Tours - Informatique										0	0.0	0.0	4272	3659	7
